order_id,user_id,product_id,timestamp,quantity,total_amount,payment
O002159,U00298,P0321,2025-11-10 01:58:00.684322,1,5.0,支付宝
O002160,U00909,P0322,2025-03-14 20:14:42.612868,1,26.64,微信
O002161,U00074,P0280,2025-01-05 13:12:52.242402,1,77.66,微信
O002162,U00797,P0168,2025-04-03 11:37:59.312443,1,144.15,支付宝
O002163,U01698,P0364,2025-03-03 12:24:43.580815,1,67.3,支付宝
O002164,U01494,P0202,2025-07-04 02:22:38.449666,1,45.38,支付宝
O002165,U00076,P0309,2025-01-05 20:36:50.405805,3,42.84,支付宝
O002166,U01735,P0399,2025-08-21 08:53:18.394188,1,33.68,花呗
O002167,U01639,P0087,2025-12-03 22:12:56.099925,1,32.63,支付宝
O002168,U00286,P0314,2025-06-11 13:57:14.866653,2,84.96,支付宝
O002169,U00196,P0395,2025-06-30 20:34:56.228384,2,73.18,支付宝
O002170,U00638,P0141,2025-07-13 18:18:26.883529,1,35.03,支付宝
O002171,U00005,P0115,2025-03-23 01:02:09.668889,2,103.72,支付宝
O002172,U00315,P0151,2025-11-16 04:29:14.657245,2,240.06,花呗
O002173,U01619,P0279,2025-01-05 23:57:01.612775,3,145.05,支付宝
O002174,U00946,P0204,2025-10-19 03:28:39.862046,2,47.84,微信
O002175,U01868,P0256,2025-10-22 02:45:05.387536,1,47.07,支付宝
O002176,U00648,P0307,2025-10-03 12:27:22.640415,3,217.17,支付宝
O002177,U00215,P0438,2025-03-16 00:49:56.028547,3,147.63,支付宝
O002178,U01239,P0132,2025-02-27 05:44:38.642192,1,68.78,支付宝
O002179,U00987,P0041,2025-04-20 07:10:41.024078,1,180.75,支付宝
O002180,U01418,P0366,2025-05-06 14:59:57.655394,2,79.66,支付宝
O002181,U01596,P0133,2025-09-18 11:44:18.612932,3,222.93,微信
O002182,U01469,P0494,2025-09-21 19:57:21.141093,1,19.4,微信
O002183,U01992,P0057,2025-09-04 12:37:32.583189,3,99.48,支付宝
O002184,U00566,P0185,2025-02-18 10:48:51.008933,1,37.29,微信
O002185,U00369,P0433,2025-10-12 01:37:43.238730,1,333.15,微信
O002186,U01060,P0110,2025-06-28 10:02:36.771824,1,9.74,微信
O002187,U01069,P0164,2025-05-09 00:56:12.861723,1,639.54,花呗
O002188,U00094,P0112,2025-12-09 14:16:54.995476,2,107.32,微信
O002189,U01764,P0137,2025-05-27 01:59:00.915560,2,98.28,支付宝
O002190,U01837,P0062,2025-05-22 08:39:04.493896,1,125.04,支付宝
O002191,U01265,P0358,2025-12-26 05:18:12.212070,1,100.73,微信
O002192,U00578,P0200,2025-11-19 16:44:53.942902,2,101.06,微信
O002193,U00191,P0042,2025-08-23 14:34:38.136011,2,51.5,微信
O002194,U01688,P0266,2025-11-11 11:27:37.420332,1,209.56,支付宝
O002195,U00298,P0076,2025-04-26 05:23:17.712205,3,22.68,支付宝
O002196,U01456,P0279,2025-06-05 11:54:20.172262,2,96.7,微信
O002197,U01365,P0393,2025-04-29 05:59:02.569814,1,13.26,支付宝
O002198,U00721,P0009,2025-05-17 07:26:22.564116,1,91.77,银行卡
O002199,U01443,P0362,2025-10-10 18:42:25.612899,3,98.37,银行卡
O002200,U01415,P0088,2025-12-03 08:17:11.792195,1,63.07,花呗
O002201,U00919,P0039,2025-04-22 06:43:44.706871,3,167.88,微信
O002202,U00101,P0370,2025-11-04 04:36:31.801080,2,75.32,微信
O002203,U00215,P0316,2025-08-16 03:03:13.228985,1,335.49,花呗
O002204,U00757,P0416,2025-08-24 12:37:25.114402,1,5.0,微信
O002205,U01586,P0411,2025-05-01 08:09:15.721999,1,36.47,银行卡
O002206,U01651,P0447,2025-06-02 12:12:30.765900,3,108.54,微信
O002207,U01798,P0114,2025-12-21 16:28:54.026662,1,136.72,花呗
O002208,U01543,P0202,2025-03-07 05:31:54.693453,2,90.76,微信
O002209,U00360,P0071,2025-06-27 11:49:34.001880,2,195.42,支付宝
O002210,U01293,P0074,2025-06-11 00:14:47.687263,3,74.79,支付宝
O002211,U00730,P0127,2025-07-24 07:36:12.257146,1,21.34,微信
O002212,U01252,P0480,2025-06-01 06:23:44.455170,1,78.04,微信
O002213,U00011,P0154,2025-06-12 19:30:27.380088,1,16.58,微信
O002214,U01646,P0164,2025-12-10 22:05:01.734692,1,639.54,微信
O002215,U01145,P0086,2025-07-09 03:44:00.841565,1,238.09,银行卡
O002216,U01262,P0299,2025-03-15 01:01:08.167552,2,64.6,支付宝
O002217,U00495,P0191,2025-06-09 06:28:07.028465,1,70.74,微信
O002218,U00173,P0471,2025-07-24 02:34:08.733924,1,5.8,花呗
O002219,U01312,P0319,2025-12-30 20:09:42.974892,1,56.16,银行卡
O002220,U00390,P0078,2025-06-13 07:52:16.209566,1,41.74,银行卡
O002221,U01602,P0318,2025-06-19 17:43:47.118324,1,102.95,微信
O002222,U01259,P0049,2025-11-10 12:40:31.899437,1,92.03,微信
O002223,U01231,P0210,2025-01-15 16:41:47.076064,1,110.84,支付宝
O002224,U00023,P0361,2025-06-19 05:00:08.913284,1,106.07,银行卡
O002225,U00055,P0318,2025-08-02 15:05:42.616675,1,102.95,微信
O002226,U01908,P0119,2025-10-17 04:59:09.200090,1,26.67,银行卡
O002227,U00757,P0467,2025-09-19 03:15:01.672698,1,69.53,支付宝
O002228,U01341,P0050,2025-11-13 17:03:41.344547,3,47.43,微信
O002229,U01396,P0281,2025-05-02 03:53:54.672880,3,706.02,支付宝
O002230,U00839,P0114,2025-07-27 06:15:51.211158,1,136.72,银行卡
O002231,U01478,P0065,2025-06-05 10:17:34.614645,3,58.68,花呗
O002232,U01442,P0299,2025-01-21 17:43:11.486629,1,32.3,银行卡
O002233,U01925,P0165,2025-06-18 19:53:35.218589,1,40.04,银行卡
O002234,U01841,P0060,2025-12-02 17:52:10.663029,2,28.84,微信
O002235,U01830,P0442,2025-06-19 17:03:13.824235,1,23.42,支付宝
O002236,U01909,P0019,2025-09-03 15:39:23.383948,2,96.48,支付宝
O002237,U00016,P0313,2025-12-21 05:27:50.274283,1,88.26,花呗
O002238,U00021,P0342,2025-05-06 19:02:24.272168,1,77.99,花呗
O002239,U01925,P0212,2025-01-11 20:12:47.761409,1,43.81,支付宝
O002240,U00169,P0346,2025-08-17 16:28:57.223500,1,52.08,微信
O002241,U00364,P0317,2025-11-06 19:27:28.492584,1,40.61,微信
O002242,U00314,P0125,2025-10-14 02:39:39.507627,1,533.93,支付宝
O002243,U01756,P0361,2025-01-09 22:29:22.684356,2,212.14,花呗
O002244,U01021,P0064,2025-06-09 04:01:06.157956,3,171.12,银行卡
O002245,U00197,P0388,2025-06-23 21:29:30.064703,1,150.46,微信
O002246,U00699,P0484,2025-07-08 03:36:04.012158,2,95.64,花呗
O002247,U01015,P0221,2025-02-27 15:33:47.735730,1,210.57,银行卡
O002248,U01638,P0381,2025-11-11 13:10:20.850704,2,50.3,微信
O002249,U00006,P0190,2025-05-25 13:25:11.685714,2,28.46,花呗
O002250,U01697,P0173,2025-05-26 16:56:34.363122,2,135.74,微信
O002251,U00646,P0180,2025-06-03 13:05:09.585471,2,87.22,支付宝
O002252,U00224,P0449,2025-12-14 21:47:59.398356,1,164.07,银行卡
O002253,U00434,P0215,2025-12-09 02:28:09.744000,1,109.26,微信
O002254,U00162,P0058,2025-05-06 19:36:03.395626,1,25.46,支付宝
O002255,U01903,P0188,2025-07-28 14:58:36.014482,1,148.75,支付宝
O002256,U01240,P0339,2025-11-24 03:32:31.257435,1,5.0,微信
O002257,U00354,P0331,2025-12-02 07:06:50.312890,3,186.87,银行卡
O002258,U01936,P0015,2025-06-13 13:16:32.498822,1,48.1,微信
O002259,U00238,P0211,2025-10-18 04:32:45.211937,1,46.45,支付宝
O002260,U00027,P0483,2025-10-14 02:01:16.517886,1,25.57,支付宝
O002261,U00929,P0483,2025-09-23 21:02:16.015596,1,25.57,支付宝
O002262,U01558,P0343,2025-03-22 19:57:37.908491,1,227.47,微信
O002263,U01414,P0404,2025-08-08 02:00:15.722206,3,54.45,银行卡
O002264,U00007,P0300,2025-04-08 10:58:57.789390,3,245.55,支付宝
O002265,U00131,P0213,2025-01-18 06:31:20.392069,1,56.14,支付宝
O002266,U00125,P0120,2025-08-14 03:05:16.373776,2,374.86,微信
O002267,U00603,P0375,2025-02-16 17:14:48.277187,1,5.0,花呗
O002268,U01417,P0029,2025-03-14 05:29:20.810897,2,76.5,微信
O002269,U00366,P0129,2025-03-17 17:43:31.918774,1,185.2,微信
O002270,U01850,P0394,2025-02-14 21:51:24.094956,2,50.04,微信
O002271,U00841,P0104,2025-08-31 15:30:21.579755,2,612.06,支付宝
O002272,U00142,P0454,2025-05-07 20:49:09.140545,1,74.49,花呗
O002273,U01813,P0075,2025-01-31 18:04:02.959802,1,36.43,银行卡
O002274,U01780,P0271,2025-11-24 11:35:21.814735,2,102.32,微信
O002275,U01549,P0201,2025-06-08 04:47:24.329739,1,6.71,支付宝
O002276,U01100,P0242,2025-04-03 21:43:47.583488,2,234.22,微信
O002277,U01225,P0086,2025-12-08 21:19:49.464877,2,476.18,微信
O002278,U01385,P0119,2025-11-09 08:01:08.205055,1,26.67,微信
O002279,U01742,P0362,2025-07-14 22:06:03.622276,1,32.79,支付宝
O002280,U01173,P0312,2025-01-15 11:33:17.888486,2,29.56,微信
O002281,U01423,P0203,2025-11-17 13:21:46.981950,1,60.3,支付宝
O002282,U01654,P0110,2025-12-25 14:32:36.504084,3,29.22,支付宝
O002283,U00208,P0244,2025-07-25 14:34:06.700701,3,129.96,微信
O002284,U01157,P0064,2025-06-11 11:34:22.740895,2,114.08,银行卡
O002285,U00214,P0207,2025-05-02 02:30:41.971386,1,47.57,花呗
O002286,U01172,P0066,2025-02-27 05:35:24.738721,3,137.94,支付宝
O002287,U01246,P0063,2025-03-02 20:14:04.925686,2,432.98,花呗
O002288,U00846,P0338,2025-02-27 11:13:30.807370,1,23.62,微信
O002289,U00822,P0275,2025-10-06 03:03:22.260782,1,103.45,银行卡
O002290,U00780,P0188,2025-04-30 21:40:53.646955,3,446.25,支付宝
O002291,U01187,P0005,2025-05-28 00:29:51.367253,1,42.93,花呗
O002292,U00026,P0261,2025-12-19 00:43:11.658502,2,113.7,支付宝
O002293,U00379,P0304,2025-05-15 18:16:42.792856,1,12.92,微信
O002294,U00295,P0149,2025-03-18 17:00:02.840620,1,37.62,微信
O002295,U00464,P0037,2025-10-30 21:49:46.582241,1,10.27,微信
O002296,U01403,P0450,2025-08-12 09:13:45.706365,3,795.12,支付宝
O002297,U01934,P0091,2025-06-05 19:02:16.933185,2,805.1,支付宝
O002298,U00422,P0412,2025-06-22 02:51:19.790700,2,248.44,微信
O002299,U01606,P0455,2025-05-23 20:31:14.916067,2,444.32,微信
O002300,U00855,P0140,2025-07-20 06:54:49.326016,2,116.28,银行卡
O002301,U00244,P0051,2025-04-10 23:08:55.479661,1,148.75,微信
O002302,U01537,P0470,2025-06-05 03:57:43.414511,1,49.97,支付宝
O002303,U01090,P0133,2025-04-26 03:25:08.027918,1,74.31,微信
O002304,U01353,P0052,2025-03-24 21:09:47.848545,2,72.18,花呗
O002305,U01189,P0042,2025-01-23 08:20:07.004938,1,25.75,支付宝
O002306,U01433,P0264,2025-12-28 07:32:57.527310,2,482.78,花呗
O002307,U01169,P0267,2025-06-11 19:22:33.539657,1,169.26,银行卡
O002308,U01216,P0444,2025-11-29 09:08:57.135248,2,434.4,支付宝
O002309,U01862,P0023,2025-08-31 04:47:22.039393,2,231.82,支付宝
O002310,U00575,P0204,2025-10-17 15:43:28.483302,2,47.84,微信
O002311,U01461,P0444,2025-01-04 22:22:27.905831,3,651.6,支付宝
O002312,U01875,P0323,2025-06-04 07:30:06.724096,2,210.02,微信
O002313,U01518,P0317,2025-04-10 10:42:31.014666,1,40.61,微信
O002314,U01877,P0275,2025-12-22 23:52:27.462093,1,103.45,微信
O002315,U01272,P0311,2025-05-23 19:00:46.040225,1,10.56,花呗
O002316,U00601,P0257,2025-06-11 07:55:54.018337,1,9.44,微信
O002317,U01092,P0295,2025-11-10 06:39:59.698443,2,167.58,微信
O002318,U01320,P0373,2025-07-14 13:32:51.278009,1,35.8,支付宝
O002319,U01874,P0192,2025-12-22 19:18:38.059071,2,109.72,微信
O002320,U00710,P0005,2025-03-19 02:09:46.610181,1,42.93,微信
O002321,U01164,P0317,2025-05-06 22:09:48.731774,1,40.61,支付宝
O002322,U00378,P0184,2025-01-05 16:04:09.019540,3,510.27,支付宝
O002323,U01809,P0233,2025-04-22 02:15:20.770813,2,467.22,支付宝
O002324,U01153,P0280,2025-07-19 12:39:08.819512,2,155.32,微信
O002325,U01132,P0284,2025-01-27 09:34:24.864850,1,21.5,微信
O002326,U01685,P0226,2025-08-27 19:42:31.427070,1,41.65,银行卡
O002327,U00900,P0198,2025-04-26 06:44:50.114747,2,87.48,支付宝
O002328,U00178,P0458,2025-04-02 12:30:34.668735,2,35.08,支付宝
O002329,U00649,P0262,2025-12-29 12:16:20.094963,2,18.38,花呗
O002330,U01194,P0461,2025-04-04 21:10:12.218936,2,225.22,银行卡
O002331,U00603,P0024,2025-11-08 13:44:49.175653,1,39.12,支付宝
O002332,U00344,P0183,2025-01-06 02:01:42.232387,1,16.98,银行卡
O002333,U00115,P0112,2025-02-11 09:10:58.838440,2,107.32,微信
O002334,U01820,P0388,2025-03-24 07:09:43.893063,2,300.92,支付宝
O002335,U00097,P0051,2025-01-08 11:20:16.824080,2,297.5,花呗
O002336,U01776,P0239,2025-09-17 21:40:05.052391,1,10.3,银行卡
O002337,U01326,P0369,2025-04-28 11:52:48.279153,2,226.64,银行卡
O002338,U01469,P0071,2025-06-06 19:51:30.147301,1,97.71,支付宝
O002339,U01391,P0323,2025-05-19 20:42:53.064269,3,315.03,微信
O002340,U00752,P0205,2025-11-09 19:36:35.895409,1,113.83,支付宝
O002341,U01418,P0109,2025-01-05 13:57:11.432101,2,58.5,支付宝
O002342,U00731,P0417,2025-03-17 08:45:32.414201,1,52.54,支付宝
O002343,U01881,P0308,2025-07-10 22:29:54.342310,1,40.6,支付宝
O002344,U01502,P0204,2025-10-24 06:52:10.882770,2,47.84,微信
O002345,U01664,P0150,2025-08-18 04:01:09.606765,1,19.17,支付宝
O002346,U00548,P0285,2025-03-20 11:05:52.848270,1,17.2,微信
O002347,U01300,P0043,2025-04-01 20:15:37.690596,1,155.04,支付宝
O002348,U00904,P0006,2025-10-23 09:32:22.337088,3,68.49,银行卡
O002349,U00510,P0306,2025-01-03 16:01:06.482215,1,31.78,支付宝
O002350,U00241,P0100,2025-11-02 23:16:47.614989,1,34.73,微信
O002351,U00527,P0282,2025-06-02 08:25:25.308363,1,54.73,支付宝
O002352,U01305,P0136,2025-06-24 18:49:01.934071,2,140.06,花呗
O002353,U00724,P0339,2025-08-18 23:41:02.756652,1,5.0,银行卡
O002354,U00190,P0369,2025-12-09 10:21:49.890958,3,339.96,微信
O002355,U01290,P0321,2025-04-30 04:07:30.268178,2,10.0,微信
O002356,U00168,P0067,2025-06-01 03:49:03.933752,2,197.92,花呗
O002357,U01016,P0204,2025-10-03 10:29:46.726659,2,47.84,支付宝
O002358,U00169,P0261,2025-06-14 06:11:37.431642,3,170.55,微信
O002359,U00775,P0326,2025-06-16 01:29:33.283104,1,51.41,微信
O002360,U00579,P0080,2025-08-01 03:48:49.700356,2,181.08,花呗
O002361,U00058,P0090,2025-01-21 08:20:15.979665,3,38.82,支付宝
O002362,U01141,P0114,2025-11-05 16:53:18.361142,2,273.44,支付宝
O002363,U01458,P0008,2025-02-03 10:34:11.876985,3,307.86,微信
O002364,U00249,P0006,2025-05-08 05:21:50.784525,2,45.66,花呗
O002365,U01915,P0485,2025-03-10 05:02:36.560934,3,939.54,微信
O002366,U00970,P0013,2025-07-03 08:44:08.455833,2,330.08,微信
O002367,U00951,P0265,2025-01-29 03:00:49.958642,2,35.86,微信
O002368,U01616,P0415,2025-01-22 23:34:47.936878,1,16.75,支付宝
O002369,U00761,P0263,2025-02-10 13:04:20.056024,1,118.47,支付宝
O002370,U01427,P0022,2025-07-08 04:04:54.704267,1,159.32,微信
O002371,U00619,P0084,2025-01-08 13:40:03.657519,2,113.88,银行卡
O002372,U00760,P0492,2025-03-31 17:00:02.832531,1,36.27,微信
O002373,U00541,P0439,2025-05-12 22:36:28.624759,1,26.9,花呗
O002374,U00889,P0137,2025-03-26 00:45:45.081287,1,49.14,花呗
O002375,U00423,P0020,2025-03-08 02:18:17.744450,2,229.58,银行卡
O002376,U00967,P0112,2025-10-27 06:12:50.697812,1,53.66,花呗
O002377,U01760,P0376,2025-06-09 08:47:12.702595,1,19.31,支付宝
O002378,U01655,P0383,2025-03-01 02:42:05.411985,1,63.79,花呗
O002379,U00065,P0023,2025-11-08 04:00:39.511956,2,231.82,支付宝
O002380,U00919,P0309,2025-05-30 08:41:27.170892,1,14.28,微信
O002381,U00101,P0390,2025-10-20 05:42:27.692264,1,17.42,支付宝
O002382,U00736,P0418,2025-06-03 13:39:03.062924,2,140.24,支付宝
O002383,U01745,P0035,2025-01-28 21:45:29.117321,1,51.75,花呗
O002384,U00154,P0471,2025-01-27 05:15:11.710609,1,5.8,支付宝
O002385,U01748,P0208,2025-12-17 21:35:31.498921,2,25.02,银行卡
O002386,U00916,P0093,2025-04-21 04:13:08.495453,3,29.58,花呗
O002387,U00571,P0170,2025-11-01 08:59:33.651806,1,47.13,银行卡
O002388,U01189,P0409,2025-01-30 07:08:40.559846,1,16.4,支付宝
O002389,U00949,P0300,2025-12-04 14:21:52.097914,1,81.85,花呗
O002390,U01200,P0095,2025-06-28 18:32:56.799169,1,31.05,支付宝
O002391,U01793,P0129,2025-06-18 05:05:56.221528,2,370.4,微信
O002392,U01726,P0290,2025-05-28 16:02:14.240665,3,235.86,花呗
O002393,U01917,P0165,2025-06-08 07:47:37.703780,3,120.12,微信
O002394,U01343,P0354,2025-09-19 19:25:35.378237,2,203.02,微信
O002395,U01758,P0373,2025-11-07 17:42:37.195411,3,107.4,微信
O002396,U00058,P0055,2025-10-15 11:52:11.256447,2,88.4,支付宝
O002397,U00250,P0089,2025-02-25 09:58:01.264336,2,260.42,支付宝
O002398,U01048,P0138,2025-05-29 01:20:04.115260,1,14.82,微信
O002399,U00708,P0238,2025-07-23 04:53:53.072891,1,5.0,微信
O002400,U01220,P0267,2025-12-04 03:23:30.628070,3,507.78,微信
O002401,U00481,P0306,2025-03-25 23:56:49.039759,2,63.56,支付宝
O002402,U01134,P0280,2025-11-09 20:43:16.896302,1,77.66,花呗
O002403,U00009,P0093,2025-11-11 07:57:29.727403,1,9.86,微信
O002404,U00790,P0105,2025-06-12 23:06:14.062655,2,57.38,银行卡
O002405,U00275,P0407,2025-05-24 19:03:34.430096,1,81.2,微信
O002406,U00179,P0089,2025-08-03 23:22:28.078991,1,130.21,银行卡
O002407,U00643,P0326,2025-02-28 16:13:14.484734,2,102.82,花呗
O002408,U01128,P0213,2025-01-19 11:52:58.032182,3,168.42,支付宝
O002409,U00817,P0457,2025-09-10 08:11:17.695169,1,122.13,花呗
O002410,U01674,P0425,2025-06-29 09:25:00.603636,1,45.67,支付宝
O002411,U00651,P0206,2025-05-28 15:32:28.857797,2,25.3,支付宝
O002412,U01172,P0364,2025-11-11 04:52:34.510041,2,134.6,银行卡
O002413,U00146,P0233,2025-06-01 11:17:28.658347,1,233.61,支付宝
O002414,U00591,P0067,2025-02-11 15:00:34.015133,3,296.88,支付宝
O002415,U01159,P0251,2025-05-22 18:56:03.282502,1,53.38,支付宝
O002416,U01024,P0127,2025-11-06 21:24:10.633263,1,21.34,微信
O002417,U00548,P0447,2025-09-10 07:01:30.064956,1,36.18,银行卡
O002418,U01850,P0205,2025-05-06 23:55:26.501381,2,227.66,微信
O002419,U00884,P0102,2025-05-25 19:09:26.484497,2,193.46,支付宝
O002420,U00200,P0420,2025-02-23 00:33:48.739187,1,62.53,微信
O002421,U00738,P0267,2025-02-12 12:52:25.343711,2,338.52,花呗
O002422,U00893,P0196,2025-09-12 07:11:30.241076,1,73.88,支付宝
O002423,U00803,P0181,2025-04-05 11:30:11.533575,1,33.04,微信
O002424,U00519,P0025,2025-11-01 16:55:03.139975,2,72.8,银行卡
O002425,U01619,P0449,2025-01-10 23:49:31.655511,1,164.07,支付宝
O002426,U00259,P0112,2025-09-20 11:41:58.311974,2,107.32,支付宝
O002427,U00806,P0095,2025-03-05 19:40:17.696925,1,31.05,微信
O002428,U00868,P0218,2025-06-30 23:45:40.024656,3,193.68,支付宝
O002429,U00183,P0275,2025-04-01 06:12:57.095353,1,103.45,微信
O002430,U00192,P0319,2025-02-17 04:38:14.582379,1,56.16,微信
O002431,U00047,P0057,2025-07-05 06:37:43.617206,1,33.16,银行卡
O002432,U01442,P0066,2025-04-25 10:56:51.325978,1,45.98,支付宝
O002433,U01726,P0426,2025-11-10 14:33:32.241840,1,56.46,支付宝
O002434,U00144,P0419,2025-04-14 02:54:59.272101,1,30.55,支付宝
O002435,U00276,P0142,2025-02-06 06:18:04.468223,3,34.26,花呗
O002436,U01452,P0472,2025-07-28 03:47:21.002658,3,376.56,银行卡
O002437,U00155,P0458,2025-04-18 05:59:40.246554,2,35.08,微信
O002438,U00935,P0202,2025-07-10 09:24:57.911917,1,45.38,支付宝
O002439,U01953,P0193,2025-02-16 23:02:03.796430,2,69.62,微信
O002440,U00574,P0070,2025-11-04 17:50:18.176893,1,213.85,微信
O002441,U01448,P0295,2025-02-12 04:21:43.830368,2,167.58,微信
O002442,U00175,P0139,2025-04-12 10:59:48.396755,1,44.72,支付宝
O002443,U00925,P0325,2025-06-03 07:07:44.445072,1,96.17,花呗
O002444,U00154,P0219,2025-02-20 03:05:11.273176,2,20.74,微信
O002445,U00584,P0335,2025-05-30 23:21:38.535285,3,185.61,支付宝
O002446,U01925,P0040,2025-10-26 11:47:43.959901,3,23.01,微信
O002447,U01573,P0037,2025-01-25 22:43:44.483763,1,10.27,银行卡
O002448,U00763,P0275,2025-04-30 12:38:03.747312,2,206.9,微信
O002449,U01343,P0387,2025-05-17 07:30:11.850497,2,33.96,银行卡
O002450,U01327,P0410,2025-10-31 14:28:53.455959,2,489.02,花呗
O002451,U00452,P0500,2025-05-25 11:58:55.639723,1,68.81,花呗
O002452,U01639,P0389,2025-06-27 00:52:46.415533,2,370.5,支付宝
O002453,U01926,P0097,2025-05-31 04:17:23.172373,2,155.04,微信
O002454,U01933,P0030,2025-09-15 10:33:29.122937,1,78.89,支付宝
O002455,U01912,P0441,2025-01-28 20:08:29.755585,3,204.9,微信
O002456,U00885,P0080,2025-02-17 06:56:36.002682,1,90.54,微信
O002457,U00142,P0304,2025-01-20 15:05:57.922762,2,25.84,支付宝
O002458,U01495,P0482,2025-08-04 05:10:09.189668,2,528.76,微信
O002459,U01057,P0034,2025-01-22 06:03:32.058077,1,69.38,微信
O002460,U01778,P0484,2025-01-28 22:21:45.804915,3,143.46,微信
O002461,U00886,P0039,2025-12-10 13:10:43.420162,2,111.92,微信
O002462,U00606,P0396,2025-05-31 11:56:07.873529,1,90.39,支付宝
O002463,U00920,P0297,2025-08-14 22:42:37.228693,1,98.93,支付宝
O002464,U00217,P0236,2025-10-12 07:38:07.113996,2,289.76,银行卡
O002465,U00860,P0017,2025-11-08 04:41:16.263489,1,64.14,支付宝
O002466,U01145,P0076,2025-01-25 20:57:21.781653,2,15.12,支付宝
O002467,U00803,P0127,2025-06-01 22:09:37.058967,1,21.34,微信
O002468,U01262,P0351,2025-11-11 22:51:02.661186,1,46.71,支付宝
O002469,U01020,P0406,2025-07-24 20:39:48.715800,3,209.64,花呗
O002470,U01930,P0174,2025-09-10 14:21:16.039954,1,613.02,支付宝
O002471,U01645,P0053,2025-12-30 23:28:23.464759,1,304.99,支付宝
O002472,U01510,P0245,2025-10-04 02:33:03.196263,2,105.7,微信
O002473,U00532,P0347,2025-03-14 12:37:35.224878,1,17.33,微信
O002474,U00855,P0109,2025-08-19 06:39:33.669172,3,87.75,花呗
O002475,U00200,P0261,2025-08-28 19:50:03.941890,2,113.7,微信
O002476,U00836,P0465,2025-03-25 23:24:34.079139,2,102.94,银行卡
O002477,U00044,P0177,2025-05-14 16:57:07.533544,1,10.05,微信
O002478,U01409,P0343,2025-02-02 00:09:00.114981,1,227.47,银行卡
O002479,U01265,P0317,2025-06-12 04:31:06.421931,3,121.83,支付宝
O002480,U00246,P0181,2025-11-23 05:51:17.409857,3,99.12,支付宝
O002481,U01874,P0293,2025-11-29 03:05:07.266578,2,70.68,微信
O002482,U00014,P0329,2025-07-12 02:27:10.039044,1,64.9,支付宝
O002483,U00032,P0413,2025-06-05 14:18:23.639828,2,469.46,支付宝
O002484,U00652,P0382,2025-05-19 21:36:27.858102,2,54.2,支付宝
O002485,U00180,P0001,2025-07-10 03:42:35.666004,1,27.31,微信
O002486,U01145,P0016,2025-02-11 22:45:23.824127,1,44.41,微信
O002487,U01249,P0374,2025-05-30 21:20:55.123511,1,31.81,支付宝
O002488,U01188,P0485,2025-05-24 07:58:36.747090,1,313.18,微信
